"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"61",1.1,4,2,4,3,5,4,4,4,5,1,45
"61",1.2,4,3,3,3,5,6,5,4,6,1,1
"61",1.3,3,3,4,3,5,4,4,3,6,0,45
"61",1.4,4,3,3,4,5,3,2,3,5,0,25
"61",1.5,3,3,3,2,6,3,4,4,6,1,45
"61",2.1,4,2,2,4,2,3,2,3,3,0,2
"61",2.2,3,3,2,3,5,3,4,4,5,0,55
"61",2.3,4,2,3,3,5,3,4,3,5,0,7
"61",2.4,3,3,3,2,5,2,3,2,5,1,54
"61",2.5,3,3,2,4,5,3,3,3,5,0,25
"61",3.1,3,4,4,4,4,2,2,2,4,1,1
"61",3.2,3,3,3,3,5,2,3,2,5,1,50
"61",3.3,3,2,3,2,4,2,2,2,4,0,55
"61",3.4,3,4,3,3,5,2,3,2,5,0,25
"61",3.5,3,2,3,4,4,2,3,2,5,0,42
"61",4.1,3,2,2,4,3,2,2,2,3,0,2
"61",4.2,3,3,3,3,5,3,2,2,5,0,25
"61",4.3,2,2,2,2,5,4,4,3,5,1,31
"61",4.4,3,3,2,2,5,2,3,2,5,1,1
"61",4.5,4,3,4,2,5,2,2,2,5,0,1
"61",5.1,4,2,3,3,5,2,2,3,5,0,1
"61",5.2,2,2,3,3,6,3,3,3,6,1,45
"61",5.3,3,4,3,3,5,2,2,2,5,0,30
"61",5.4,4,2,4,2,5,2,2,2,5,0,7
"61",5.5,3,2,2,3,6,3,2,2,6,0,1
"61",6.1,4,5,4,3,5,2,2,2,5,0,1
"61",6.2,3,2,2,4,5,3,3,2,5,0,20
"61",6.3,3,3,2,3,5,2,2,1,5,0,80
"61",6.4,3,3,2,2,5,2,2,2,5,1,35
"61",6.5,3,3,3,4,6,2,2,2,6,0,35
"61",7.1,2,2,3,2,4,2,1,1,4,0,1
"61",7.2,2,3,2,2,5,3,1,1,5,0,30
"61",7.3,2,1,3,4,5,3,1,1,6,0,25
"61",7.4,2,2,1,3,5,2,1,1,5,0,30
"61",7.5,3,2,3,3,5,2,2,1,5,1,1
"61",8.1,2,2,2,2,5,2,1,1,5,0,30
"61",8.2,3,3,3,3,5,1,2,1,5,0,25
"61",8.3,2,1,2,3,6,3,1,1,7,1,23
"61",8.4,3,1,2,3,5,3,1,2,6,0,30
"61",8.5,3,3,3,3,5,2,1,1,5,0,47
"61",9.1,3,2,1,3,3,1,1,1,3,0,1
"61",9.2,3,3,2,2,5,2,1,2,5,0,30
"61",9.3,2,3,2,3,6,2,2,2,6,0,25
"61",9.4,2,1,2,3,6,3,1,2,6,0,25
"61",9.5,2,1,2,2,6,4,3,3,6,1,40
"61",10.1,3,2,2,3,5,2,1,1,5,0,20
"61",10.2,2,1,1,2,6,5,4,3,7,1,20
"61",10.3,3,3,3,3,5,2,1,1,5,0,1
"61",10.4,3,3,2,3,5,2,2,1,6,0,25
"61",10.5,4,1,2,2,4,3,2,2,6,0,1
"61",11.1,3,1,2,3,4,1,1,1,4,0,20
"61",11.2,2,2,2,2,5,2,1,1,6,1,1
"61",11.3,2,3,2,3,5,1,1,1,5,0,25
"61",11.4,4,1,2,3,5,2,1,1,6,0,34
"61",11.5,3,1,3,3,6,2,2,1,5,0,25
"61",12.1,3,1,3,3,5,2,1,1,5,0,20
"61",12.2,3,1.25,2.75,2.5,5.25,2.25,1.25,1,5.25,0,23.75
"61",12.3,3,2,2,2,5,3,1,1,6,0,25
"61",12.4,3,1,3,2,5,2,1,1,5,0,25
"61",12.5,2,2,2,3,5,2,1,1,5,1,25
"61",13.1,2,1,1,2,3,2,1,1,3,0,1
"61",13.2,3,1,2,2,5,2,1,1,5,1,25
"61",13.3,3,1,2,3,5,1,1,1,6,0,1
"61",13.4,2,1,2,3,5,2,1,1,6,0,35
"61",13.5,2,1,2,2,4,2,1,1,6,0,25
"61",14.1,2,1,2,2,4,2,1,1,4,1,1
"61",14.2,3,1,2,2,5,3,2,1,5,0,25
"61",14.3,2,1,2,3,4,2,1,1,5,0,1
"61",14.4,3,1,2,3,5,2,1,1,6,0,1
"61",14.5,2,1,2,2,6,2,2,1,6,0,30
