"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"60",1.1,4,5,5,6,1,1,2,1,2,0,30
"60",1.2,4,5,5,5,2,1,2,1,1,0,30
"60",1.3,4,4,5,5,1,1,2,2,1,0,60
"60",1.4,5,5,5,6,3,1,3,1,2,0,60
"60",1.5,5,5,5,6,1,1,2,1,2,0,1
"60",2.1,5,5,5,6,1,1,2,1,2,0,1
"60",2.2,5,4,5,6,1,2,1,1,1,0,20
"60",2.3,4,4,4,6,1,1,2,1,2,0,1
"60",2.4,5,5,5,5,2,1,1,1,2,1,60
"60",2.5,5,5,5,6,1,1,2,1,2,0,20
"60",3.1,5,5,5,5,1,1,2,1,2,0,1
"60",3.2,6,5,5,6,2,1,2,1,1,0,1
"60",3.3,6,6,5,7,1,1,1,1,2,0,1
"60",3.4,5,5,5,6,1,1,2,1,1,0,60
"60",3.5,5,5,5,6,1,1,1,1,1,0,1
"60",4.1,3,5,4,5,1,1,1,1,1,0,5
"60",4.2,5,5,6,6,1,1,1,1,2,0,60
"60",4.3,6,5,6,7,1,1,1,1,1,0,20
"60",4.4,5,7,3,2,2,1,2,1,3,0,1
"60",4.5,4,4,4,5,1,1,1,1,1,0,20
"60",5.1,4,5,4,6,1,1,1,1,1,0,1
"60",5.2,4,4,4,5,1,1,1,1,1,0,20
"60",5.3,5,5,5,6,1,1,1,1,1,0,20
"60",5.4,5,5,5,6,1,1,1,1,1,1,30
"60",5.5,4,4,5,6,1,1,1,1,1,0,30
"60",6.1,5,5,4,5,1,1,1,1,1,0,1
"60",6.2,4,5,4,5,1,1,1,1,1,0,20
"60",6.3,5,5,5,6,1,1,1,2,2,1,60
"60",6.4,5,5,5,6,1,1,1,1,1,0,20
"60",6.5,5,4,5,6,1,1,1,1,1,0,1
"60",7.1,4,4,5,5,1,2,1,1,1,0,1
"60",7.2,6,6,6,3,2,1,1,1,3,0,20
"60",7.3,5,6,6,7,1,1,1,1,1,1,30
"60",7.4,4,5,5,5,1,1,1,1,1,0,1
"60",7.5,5,4,5,5,1,1,1,1,1,0,1
"60",8.1,4,4,4,6,1,1,2,1,1,0,1
"60",8.2,4,7,4,3,1,1,1,1,3,0,20
"60",8.3,5,5,5,6,1,1,1,1,1,1,60
"60",8.4,4,5,4,5,1,1,1,1,1,0,20
"60",8.5,5,4,4,7,1,1,1,1,2,0,20
"60",9.1,4,4,4,6,1,1,1,1,1,0,1
"60",9.2,5,5,5,7,1,1,1,1,1,0,1
"60",9.3,4,5,5,6,1,1,1,1,1,0,20
"60",9.4,5,5,5,5,2,1,1,1,1,0,20
"60",9.5,5,5,5,7,1,1,1,1,2,1,1
"60",10.1,4,5,5,6,1,1,1,1,1,0,1
"60",10.2,5,5,5,7,1,1,1,1,1,0,20
"60",10.3,6,5,5,7,1,1,1,1,1,0,20
"60",10.4,5,6,5,6,1,1,1,1,2,1,20
"60",10.5,4,5,4,5,1,1,1,1,1,0,20
"60",11.1,5,4,5,6,1,1,1,1,1,0,1
"60",11.2,4,6,5,5,1,1,1,1,1,0,20
"60",11.3,6,6,5,1,1,1,1,1,1,0,1
"60",11.4,5,4,6,6,1,1,1,1,1,0,1
"60",11.5,4,5,4,5,1,1,1,1,1,0,1
"60",12.1,5,5,4,6,4,1,1,1,2,0,1
"60",12.2,4,4,5,5,1,1,1,1,1,0,20
"60",12.3,5,5,5,6,1,1,1,1,1,1,45
"60",12.4,4,4,5,5,3,1,2,1,4,0,20
"60",12.5,5,4,5,6,1,1,1,1,1,0,1
"60",13.1,4,5,4,6,1,2,1,1,2,0,1
"60",13.2,5,4,4,5,1,1,1,1,1,0,20
"60",13.3,5,5,4,6,1,1,3,1,1,1,60
"60",13.4,3,2,4,2,1,1,6,1,5,0,60
"60",13.5,4,4,4,3,1,1,6,1,1,0,60
"60",14.1,4,4,5,6,1,1,1,1,1,0,20
"60",14.2,5,5,6,1,1,1,1,1,1,0,20
"60",14.3,5,4,4,5,1,1,5,1,3,1,30
"60",14.4,5,4,3,5,1,1,1,1,1,0,20
"60",14.5,5,5,4,6,1,1,1,1,1,0,20
