"moniker","time","Happy_e","Enthusiastic","Pleased","Relaxed","Nervous","Sad","Irritated","Angry","Stressed","MWoccur","EmotionChronometry"
"59",1.1,1,1,2,3,4,5,5,2,5,1,90
"59",1.2,2,2,1,2,5,3,5,5,6,1,1
"59",1.3,2,2,1,4,5,6,4,4,5,0,1
"59",1.4,1,2,2,3,4,6,2,3,5,0,1
"59",1.5,2,3,2,2,5,6,2,3,5,1,1
"59",2.1,1,1,1,2,5,7,4,2,5,1,90
"59",2.2,1,1,1,1,3,7,4,5,6,0,20
"59",2.3,1,1,1,1,3,7,5,4,5,1,1
"59",2.4,1,1,1,2,4,7,4,3,5,1,1
"59",2.5,1,1,2,3,3,7,3,2,4,1,1
"59",3.1,1.25,1.25,1.5,2.5,4.5,6.25,4.25,3.5,4.75,0.75,5.75
"59",3.2,1,2,2,3,6,5,5,5,5,0,1
"59",3.3,2,1,1,2,5,6,5,4,5,1,20
"59",3.4,1,2,1,2,4,7,6,5,6,1,30
"59",3.5,2,2,2,3,5,7,3,3,4,0,1
"59",4.1,3,1,1,4,3,5,1,1,3,1,1
"59",4.2,1,1,1,2,5,7,3,3,5,1,1
"59",4.3,3,3,3,4,4,5,3,3,4,0,30
"59",4.4,2,2,3,4,5,5,3,2,4,0,30
"59",4.5,1,1,1,3,4,7,2,3,5,1,60
"59",5.1,3,3,3,4,2,4,2,1,4,0,1
"59",5.2,1,2,1,2,6,6,2,2,6,1,1
"59",5.3,1,1,1,2,4,7,3,2,4,1,45
"59",5.4,1,2,2,2,5,7,3,2,6,1,20
"59",5.5,4,2,3,4,4,6,3,2,4,1,30
"59",6.1,1,1,1,1,5,7,6,6,6,1,5
"59",6.2,1,1,1,1,5,7,6,5,7,1,1
"59",6.3,2,2,2,3,5,6,4,3,6,0,20
"59",6.4,3,2,2,3,5,6,3,3,6,0,1
"59",6.5,1,1,1,3,5,7,4,2,7,0,30
"59",7.1,2,1,1,3,3,5,2,2,4,0,90
"59",7.2,1,1,1,1,3,7,4,2,5,0,1
"59",7.3,1,1,1,3,3,7,3,1,4,1,30
"59",7.4,1,1,2,4,4,7,1,1,3,1,1
"59",7.5,1,1,2,2,2,7,1,1,3,1,5
"59",8.1,4,2,4,4,3,6,2,1,4,0,60
"59",8.2,1,2,1,1,6,7,2,1,5,0,60
"59",8.3,2,1,2,4,4,5,4,3,5,1,1
"59",8.4,1,3,1,3,4,7,2,2,6,1,60
"59",8.5,1,1,1,1,4,7,1,1,5,1,90
"59",9.1,3,2,3,4,2,5,1,1,3,0,20
"59",9.2,2,2,2,3,3,5,1,1,4,0,60
"59",9.3,2,2,2,5,3,5,2,1,3,1,60
"59",9.4,2,1,1,5,3,5,3,1,3,1,1
"59",9.5,1,1,1,3,3,7,2,3,5,1,30
"59",10.1,2,1,1,3,2,6,3,2,1,0,30
"59",10.2,1,1,1,1,6,7,5,5,6,1,1
"59",10.3,1,1,1,1,3,7,4,3,4,1,30
"59",10.4,1,1,1,3,5,7,2,1,5,1,60
"59",10.5,1,1,1,1,6,7,4,6,7,1,1
"59",11.1,2,3,3,5,2,4,3,1,3,0,30
"59",11.2,2,1,1,4,3,5,1,1,4,1,30
"59",11.3,2,1,2,3,3,5,1,1,5,0,1
"59",11.4,1.5,1.25,2,3.5,3,5.5,2,1.5,3.75,0.75,16.75
"59",11.5,1,1,1,4,3,7,3,2,4,1,35
"59",12.1,1,2,4,3,3,5,3,2,2,1,1
"59",12.2,2,1,3,3,3,6,3,2,4,0,20
"59",12.3,4,3,3,4,2,5,2,2,3,0,1
"59",12.4,3,4,4,5,3,4,1,1,2,0,1
"59",12.5,3,3,3,5,2,5,2,1,3,0,1
"59",13.1,1,1,1,2,4,7,6,5,5,1,20
"59",13.2,1,2,1,3,4,7,4,3,6,1,30
"59",13.3,1,1,2,2,5,7,3,3,5,1,1
"59",13.4,1,1,1,1,3,7,4,5,4,0,30
"59",13.5,1,1,1,1,4,7,5,5,5,1,20
"59",14.1,2,3,3,3,4,5,6,2,4,0,5
"59",14.2,3,3,3,4,1,5,2,3,4,0,60
"59",14.3,3,3,2,4,3,5,2,1,4,1,1
"59",14.4,3,3,2,4,4,5,5,3,2,0,1
"59",14.5,1,1,2,3,4,7,3,1,4,1,1
